Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,257,500,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,257,500,500,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,257,500,500,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,265,500,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,265,500,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,265,500,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,265,500,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,263,500,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,263,500,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,263,500,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,263,500,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,499,500,500,0.85,0.8628205128205128,0.85,0.8522222222222222
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,499,500,500,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,499,500,500,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,499,500,500,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,76,500,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,76,500,1000,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,76,500,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,76,500,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,95,500,1000,0.9,0.913076923076923,0.9,0.9037037037037038
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,95,500,1000,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,95,500,1000,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,95,500,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,104,500,1000,0.875,0.8936666666666667,0.875,0.8778511530398321
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,104,500,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,104,500,1000,0.875,0.8846774193548388,0.875,0.855677966101695
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,104,500,1000,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,124,500,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,124,500,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,124,500,1000,0.95,0.95,0.95,0.95
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,124,500,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,230,500,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,230,500,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,230,500,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,230,500,1000,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,523,500,1000,0.85,0.8611538461538462,0.85,0.8527777777777779
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,523,500,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,523,500,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,523,500,1000,0.825,0.7393939393939395,0.825,0.7768149882903981
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,38,1000,500,0.85,0.8829761904761906,0.85,0.855846930846931
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,38,1000,500,0.825,0.76,0.825,0.7622222222222222
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,38,1000,500,0.875,0.8831481481481482,0.875,0.8780303030303029
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,38,1000,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,39,1000,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,39,1000,500,0.85,0.765625,0.85,0.8049999999999999
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,39,1000,500,0.925,0.9290740740740742,0.925,0.9257070707070707
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,39,1000,500,0.875,0.8831481481481482,0.875,0.8780303030303029
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,220,1000,500,0.825,0.8683747412008282,0.825,0.8316488413547237
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,220,1000,500,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,220,1000,500,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,220,1000,500,0.85,0.8572916666666668,0.85,0.8271428571428571
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,121,1000,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,121,1000,500,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,121,1000,500,0.95,0.95,0.95,0.95
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,121,1000,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,117,1000,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,117,1000,500,0.925,0.9317241379310344,0.925,0.9187134502923977
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,117,1000,500,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,117,1000,500,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,485,1000,500,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,485,1000,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,485,1000,500,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,485,1000,500,0.85,0.7764705882352941,0.85,0.7989247311827957
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,17,1000,1000,0.8,0.8831818181818182,0.8,0.8201428571428572
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,SVM,501,17,1000,1000,0.8,0.6444444444444445,0.8,0.7125000000000001
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,kNN,501,17,1000,1000,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,ANOVA_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,17,1000,1000,0.925,0.9466666666666667,0.925,0.9292662473794551
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,501,17,1000,1000,0.875,0.9019999999999999,0.875,0.8828511530398322
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,SVM,501,17,1000,1000,0.775,0.64,0.775,0.7
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,kNN,501,17,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,501,17,1000,1000,0.9,0.8966666666666667,0.9,0.8960317460317461
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Naive_Bayes,1001,243,1000,1000,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,SVM,1001,243,1000,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,kNN,1001,243,1000,1000,0.9,0.905,0.9,0.8933908045977011
Hybrid approach,RF_lung_cancer_df,Artificial_Bee_Colony,Random_Forest,1001,243,1000,1000,0.85,0.840625,0.85,0.8299999999999998
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,251,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,251,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,251,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,ANOVA_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,251,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,501,269,1000,1000,0.95,0.96,0.95,0.951851851851852
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,SVM,501,269,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,kNN,501,269,1000,1000,0.975,0.9800000000000001,0.975,0.9761616161616162
Hybrid approach,MI_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,501,269,1000,1000,0.95,0.9550000000000001,0.95,0.9496031746031747
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Naive_Bayes,1001,245,1000,1000,0.9,0.9,0.9,0.9
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,SVM,1001,245,1000,1000,0.95,0.95,0.95,0.95
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,kNN,1001,245,1000,1000,0.925,0.9267241379310345,0.925,0.9238721804511278
Hybrid approach,RF_lung_cancer_df,Particle_Swarm_Optimization,Random_Forest,1001,245,1000,1000,0.825,0.7620967741935484,0.825,0.791949152542373
